GAME_ID,TEAM_ID,Q1_PTS,HALF1_PTS
0022001007,1610612739,19,37
0022001008,1610612762,40,69
0022001008,1610612743,41,73
0022001009,1610612756,30,56
0022001009,1610612752,33,63
0022001010,1610612757,34,59
0022001010,1610612747,22,55
0022001011,1610612758,21,49
0022001011,1610612759,25,52
0022001012,1610612754,32,62
0022001012,1610612764,33,63
0022001013,1610612755,34,56
0022001013,1610612765,17,43
0022001014,1610612761,26,46
0022001014,1610612763,26,47
0022001015,1610612743,37,71
0022001015,1610612751,24,56
0022001016,1610612762,32,66
0022001016,1610612745,32,60
0022001017,1610612744,37,73
0022001017,1610612760,25,48
0022001018,1610612757,27,57
0022001018,1610612759,26,47
0022001019,1610612746,29,54
0022001019,1610612752,26,56
0022001020,1610612766,25,67
0022001020,1610612740,34,57
0022001021,1610612739,30,53
0022001021,1610612742,39,64
0022001022,1610612753,19,44
0022001022,1610612750,34,74
0022001023,1610612765,18,39
0022001023,1610612741,28,57
0022001024,1610612747,30,59
0022001024,1610612756,19,47
0022001025,1610612758,33,71
0022001025,1610612760,25,51
0022001026,1610612737,34,61
0022001026,1610612764,32,62
0022001027,1610612739,28,60
0022001027,1610612754,27,53
0022001028,1610612763,36,71
0022001028,1610612740,31,59
0022001029,1610612759,45,87
0022001029,1610612749,36,64
0022001030,1610612744,31,54
0022001030,1610612762,30,49
0022001031,1610612757,50,79
0022001031,1610612745,33,63
0022001032,1610612738,28,56
0022001032,1610612748,28,62
0022001033,1610612765,20,40
0022001033,1610612750,30,62
0022001034,1610612761,19,52
0022001034,1610612746,27,60
0022001035,1610612754,26,51
0022001035,1610612755,33,62
0022001036,1610612741,23,51
0022001036,1610612751,32,64
0022001037,1610612763,28,60
0022001037,1610612742,27,57
0022001038,1610612749,29,59
0022001038,1610612753,22,48
0022001039,1610612744,29,58
0022001039,1610612756,38,66
0022001040,1610612758,27,62
0022001040,1610612760,32,65
0022001041,1610612747,24,55
0022001041,1610612752,25,56
0022001042,1610612737,35,56
0022001042,1610612764,30,59
0022001043,1610612751,35,57
0022001043,1610612759,20,51
0022001044,1610612739,22,42
0022001044,1610612738,17,39
0022001045,1610612762,31,56
0022001045,1610612757,24,59
0022001046,1610612747,34,59
0022001046,1610612745,26,53
0022001047,1610612766,23,47
0022001047,1610612746,31,44
0022001048,1610612754,38,66
0022001048,1610612749,39,69
0022001049,1610612737,29,61
0022001049,1610612753,16,41
0022001050,1610612748,38,60
0022001050,1610612755,22,41
0022001051,1610612741,30,66
0022001051,1610612761,27,47
0022001052,1610612750,26,52
0022001052,1610612743,35,63
0022001053,1610612756,26,52
0022001053,1610612757,26,53
0022001054,1610612765,25,53
0022001054,1610612743,29,57
0022001055,1610612755,27,66
0022001055,1610612753,24,43
0022001056,1610612760,20,47
0022001056,1610612762,30,61
0022001057,1610612742,31,66
0022001057,1610612761,26,52
0022001058,1610612745,30,73
0022001058,1610612746,33,69
0022001059,1610612744,41,75
0022001059,1610612740,32,57
0022001060,1610612751,28,61
0022001060,1610612741,29,51
0022001061,1610612754,28,56
0022001061,1610612747,36,64
0022001062,1610612749,44,70
0022001062,1610612748,28,51
0022001063,1610612750,26,47
0022001063,1610612738,37,66
0022001064,1610612752,36,63
0022001064,1610612766,27,54
0022001065,1610612759,17,47
0022001065,1610612756,34,68
0022001066,1610612737,36,72
0022001066,1610612745,33,54
0022001067,1610612751,34,67
0022001067,1610612739,24,56
0022001068,1610612741,33,55
0022001068,1610612749,23,54
0022001069,1610612765,13,47
0022001069,1610612748,32,69
0022001070,1610612744,30,55
0022001070,1610612763,29,49
0022001071,1610612750,38,76
0022001071,1610612742,22,60
0022001072,1610612740,28,59
0022001072,1610612747,36,63
0022001073,1610612752,23,54
0022001073,1610612738,24,39
0022001074,1610612760,35,62
0022001074,1610612746,26,60
0022001075,1610612755,32,60
0022001075,1610612753,26,65
0022001076,1610612757,43,72
0022001076,1610612743,22,55
0022001077,1610612758,25,49
0022001077,1610612762,28,64
0022001078,1610612759,23,61
0022001078,1610612756,27,52
0022001079,1610612761,30,55
0022001079,1610612754,31,68
0022001080,1610612764,22,52
0022001080,1610612766,36,56
0022100001,1610612749,37,66
0022100001,1610612751,25,59
0022100002,1610612747,34,59
0022100002,1610612744,32,53
0022100003,1610612766,27,59
0022100003,1610612754,38,75
0022100004,1610612765,20,44
0022100004,1610612741,14,40
0022100005,1610612752,29,54
0022100005,1610612738,35,58
0022100006,1610612761,18,37
0022100006,1610612764,26,57
0022100007,1610612763,32,73
0022100007,1610612739,32,61
0022100008,1610612750,32,72
0022100008,1610612745,21,45
0022100009,1610612740,25,53
0022100009,1610612755,29,53
0022100010,1610612759,32,61
0022100010,1610612753,28,49
0022100011,1610612762,27,54
0022100011,1610612760,18,42
0022100012,1610612756,20,58
0022100012,1610612743,26,51
0022100013,1610612757,23,49
0022100013,1610612758,24,62
0022100014,1610612737,22,51
0022100014,1610612742,20,44
0022100015,1610612748,40,72
0022100015,1610612749,17,43
0022100016,1610612744,44,66
0022100016,1610612746,27,67
0022100017,1610612739,30,59
0022100017,1610612766,27,54
0022100018,1610612753,16,35
0022100018,1610612752,36,65
0022100019,1610612764,32,73
0022100019,1610612754,36,73
0022100020,1610612738,23,47
0022100020,1610612761,23,51
0022100021,1610612755,34,62
0022100021,1610612751,28,55
0022100022,1610612741,28,65
0022100022,1610612740,17,47
0022100023,1610612745,34,69
0022100023,1610612760,21,47
0022100024,1610612743,26,53
0022100024,1610612759,22,50
0022100025,1610612747,26,44
0022100025,1610612756,23,57
0022100026,1610612758,26,52
0022100026,1610612762,24,46
0022100027,1610612739,24,52
0022100027,1610612737,27,55
0022100028,1610612754,28,56
0022100028,1610612748,24,46
0022100029,1610612761,25,51
0022100029,1610612742,18,45
0022100030,1610612741,31,54
0022100030,1610612765,28,43
0022100031,1610612750,28,54
0022100031,1610612740,27,41
0022100032,1610612759,32,52
0022100032,1610612749,32,56
0022100033,1610612757,30,67
0022100033,1610612756,24,47
0022100034,1610612746,34,62
0022100034,1610612763,25,59
0022100035,1610612751,31,58
0022100035,1610612766,27,50
0022100036,1610612752,29,57
0022100036,1610612753,27,52
0022100037,1610612745,30,51
0022100037,1610612738,22,53
0022100038,1610612760,26,51
0022100038,1610612755,36,59
0022100039,1610612758,31,62
0022100039,1610612744,29,60
0022100040,1610612747,29,62
0022100040,1610612763,24,56
0022100041,1610612766,33,66
0022100041,1610612738,33,68
0022100042,1610612754,30,57
0022100042,1610612749,34,66
0022100043,1610612737,28,62
0022100043,1610612765,18,54
0022100044,1610612751,38,59
0022100044,1610612764,20,42
0022100045,1610612748,27,57
0022100045,1610612753,15,44
0022100046,1610612761,24,51
0022100046,1610612741,24,61
0022100047,1610612750,19,43
0022100047,1610612740,25,54
0022100048,1610612743,24,46
0022100048,1610612739,29,50
0022100049,1610612746,31,56
0022100049,1610612757,17,42
0022100050,1610612752,23,62
0022100050,1610612755,26,42
0022100051,1610612760,34,59
0022100051,1610612744,29,48
0022100052,1610612742,27,57
0022100052,1610612745,31,60
0022100053,1610612759,29,62
0022100053,1610612747,27,61
0022100054,1610612762,35,66
0022100054,1610612743,31,64
0022100055,1610612753,31,61
0022100055,1610612766,31,64
0022100056,1610612738,19,52
0022100056,1610612764,24,62
0022100057,1610612751,22,51
0022100057,1610612748,29,49
0022100058,1610612761,29,57
0022100058,1610612754,24,48
0022100059,1610612740,33,59
0022100059,1610612737,19,53
0022100060,1610612749,34,58
0022100060,1610612750,44,66
0022100061,1610612760,19,56
0022100061,1610612747,41,72
0022100062,1610612756,29,61
0022100062,1610612758,23,53
0022100063,1610612757,24,51
0022100063,1610612763,27,57
0022100064,1610612746,14,40
0022100064,1610612739,23,47
0022100065,1610612755,21,52
0022100065,1610612765,22,46
0022100066,1610612764,33,64
0022100066,1610612737,32,55
0022100067,1610612741,25,51
0022100067,1610612752,27,55
0022100068,1610612745,18,40
0022100068,1610612762,32,61
0022100069,1610612742,15,47
0022100069,1610612759,25,49
0022100070,1610612744,37,55
0022100070,1610612763,20,45
0022100071,1610612761,23,54
0022100071,1610612753,20,51
0022100072,1610612751,26,58
0022100072,1610612754,38,55
0022100073,1610612748,33,64
0022100073,1610612766,22,46
0022100074,1610612740,26,48
0022100074,1610612758,33,59
0022100075,1610612743,29,54
0022100075,1610612742,21,44
0022100076,1610612757,25,48
0022100076,1610612746,24,40
0022100077,1610612747,21,54
0022100077,1610612739,28,54
0022100078,1610612764,25,53
0022100078,1610612738,20,47
0022100079,1610612765,25,48
0022100079,1610612753,20,47
0022100080,1610612740,28,59
0022100080,1610612752,34,63
0022100081,1610612754,25,47
0022100081,1610612761,22,46
0022100082,1610612755,28,60
0022100082,1610612737,15,46
0022100083,1610612741,25,54
0022100083,1610612762,24,57
0022100084,1610612763,22,54
0022100084,1610612748,38,67
0022100085,1610612749,24,47
0022100085,1610612759,27,45
0022100086,1610612744,28,55
0022100086,1610612760,20,44
0022100087,1610612750,32,47
0022100087,1610612743,23,43
0022100088,1610612756,24,50
0022100088,1610612739,31,46
0022100089,1610612742,31,53
0022100089,1610612758,22,47
0022100090,1610612766,27,53
0022100090,1610612757,29,60
0022100091,1610612749,23,48
0022100091,1610612762,30,57
0022100092,1610612751,28,64
0022100092,1610612765,25,49
0022100093,1610612747,27,54
0022100093,1610612745,15,35
0022100094,1610612766,21,49
0022100094,1610612739,40,65
0022100095,1610612754,43,78
0022100095,1610612759,33,56
0022100096,1610612755,27,54
0022100096,1610612757,21,53
0022100097,1610612737,34,63
0022100097,1610612764,23,60
0022100098,1610612738,35,67
0022100098,1610612741,34,59
0022100099,1610612752,34,57
0022100099,1610612761,26,53
0022100100,1610612763,31,60
0022100100,1610612743,26,58
0022100101,1610612750,32,58
0022100101,1610612753,26,53
0022100102,1610612746,14,40
0022100102,1610612760,23,44
0022100103,1610612765,20,39
0022100103,1610612749,27,57
0022100104,1610612742,30,62
0022100104,1610612748,24,70
0022100105,1610612762,33,58
0022100105,1610612758,29,59
0022100106,1610612756,22,48
0022100106,1610612740,36,59
0022100107,1610612747,32,64
0022100107,1610612745,35,70
0022100108,1610612739,23,60
0022100108,1610612757,26,53
0022100109,1610612754,36,59
0022100109,1610612752,22,50
0022100110,1610612753,28,46
0022100110,1610612738,26,44
0022100111,1610612755,29,58
0022100111,1610612741,19,44
0022100112,1610612764,29,48
0022100112,1610612761,29,59
0022100113,1610612751,35,61
0022100113,1610612737,28,59
0022100114,1610612763,37,56
0022100114,1610612743,19,55
0022100115,1610612750,23,54
0022100115,1610612746,27,58
0022100116,1610612759,28,58
0022100116,1610612742,28,59
0022100117,1610612744,21,53
0022100117,1610612766,26,52
0022100118,1610612758,27,56
0022100118,1610612740,26,52
0022100119,1610612765,32,66
0022100119,1610612755,31,63
0022100120,1610612737,16,40
0022100120,1610612762,15,39
0022100121,1610612748,24,33
0022100121,1610612738,18,51
0022100122,1610612756,36,56
0022100122,1610612745,30,61
0022100123,1610612747,25,52
0022100123,1610612760,21,48
0022100124,1610612765,23,39
0022100124,1610612751,28,39
0022100125,1610612753,20,36
0022100125,1610612759,30,49
0022100126,1610612764,35,60
0022100126,1610612763,31,47
0022100127,1610612761,29,57
0022100127,1610612739,28,48
0022100128,1610612749,38,63
0022100128,1610612752,19,56
0022100129,1610612750,33,57
0022100129,1610612746,23,47
0022100130,1610612744,38,54
0022100130,1610612740,31,50
0022100131,1610612757,24,59
0022100131,1610612754,19,53
0022100132,1610612758,41,74
0022100132,1610612766,22,53
0022100133,1610612743,26,46
0022100133,1610612745,27,47
0022100134,1610612748,27,55
0022100134,1610612762,24,52
0022100135,1610612741,21,47
0022100135,1610612755,22,57
0022100136,1610612742,29,57
0022100136,1610612738,15,40
0022100137,1610612756,25,59
0022100137,1610612737,26,58
0022100138,1610612757,36,51
0022100138,1610612747,14,36
0022100139,1610612761,26,60
0022100139,1610612751,29,53
0022100140,1610612752,30,57
0022100140,1610612739,29,56
0022100141,1610612753,28,50
0022100141,1610612762,15,52
0022100142,1610612764,26,49
0022100142,1610612749,24,52
0022100143,1610612758,19,43
0022100143,1610612754,27,48
0022100144,1610612760,14,45
0022100144,1610612759,28,55
0022100145,1610612744,37,69
0022100145,1610612745,32,61
0022100146,1610612746,31,61
0022100146,1610612766,39,58
0022100147,1610612755,21,44
0022100147,1610612752,28,58
0022100148,1610612741,35,51
0022100148,1610612751,27,57
0022100149,1610612763,34,58
0022100149,1610612750,34,54
0022100150,1610612742,22,51
0022100150,1610612740,27,47
0022100151,1610612743,30,64
0022100151,1610612748,25,49
0022100152,1610612744,32,61
0022100152,1610612737,34,65
0022100153,1610612758,28,64
0022100153,1610612756,34,67
0022100154,1610612747,29,61
0022100154,1610612766,26,60
0022100155,1610612755,39,58
0022100155,1610612749,30,61
0022100156,1610612762,30,62
0022100156,1610612737,28,50
0022100157,1610612746,33,56
0022100157,1610612757,26,55
0022100158,1610612739,22,49
0022100158,1610612764,24,44
0022100159,1610612753,23,53
0022100159,1610612751,28,65
0022100160,1610612738,33,62
0022100160,1610612761,25,46
0022100161,1610612752,22,42
0022100161,1610612749,31,51
0022100162,1610612745,21,50
0022100162,1610612765,23,49
0022100163,1610612741,32,61
0022100163,1610612742,33,54
0022100164,1610612763,36,52
0022100164,1610612766,34,60
0022100165,1610612740,29,48
0022100165,1610612760,28,56
0022100166,1610612759,34,71
0022100166,1610612758,20,54
0022100167,1610612743,23,44
0022100167,1610612754,20,44
0022100168,1610612756,27,60
0022100168,1610612757,26,47
0022100169,1610612744,31,69
0022100169,1610612750,28,54
0022100170,1610612747,28,55
0022100170,1610612748,25,57
0022100171,1610612755,30,57
0022100171,1610612761,27,52
0022100172,1610612762,30,51
0022100172,1610612754,32,60
0022100173,1610612746,25,56
0022100173,1610612748,40,58
0022100174,1610612766,18,46
0022100174,1610612752,34,55
0022100175,1610612738,30,51
0022100175,1610612749,30,55
0022100176,1610612739,24,52
0022100176,1610612765,18,41
0022100177,1610612745,27,45
0022100177,1610612757,30,55
0022100178,1610612763,23,43
0022100178,1610612756,36,62
0022100179,1610612740,25,59
0022100179,1610612751,33,66
0022100180,1610612760,16,48
0022100180,1610612758,23,62
0022100181,1610612759,22,57
0022100181,1610612742,31,68
0022100182,1610612743,32,49
0022100182,1610612737,25,46
0022100183,1610612744,23,51
0022100183,1610612741,29,45
0022100184,1610612747,26,49
0022100184,1610612750,19,44
0022100185,1610612762,24,48
0022100185,1610612748,27,58
0022100186,1610612754,32,70
0022100186,1610612755,25,60
0022100187,1610612753,18,37
0022100187,1610612764,28,50
0022100188,1610612740,35,62
0022100188,1610612763,22,44
0022100189,1610612761,34,64
0022100189,1610612765,31,65
0022100190,1610612739,9,38
0022100190,1610612738,20,52
0022100191,1610612746,32,70
0022100191,1610612750,26,43
0022100192,1610612747,34,60
0022100192,1610612759,29,55
0022100193,1610612737,32,58
0022100193,1610612749,24,44
0022100194,1610612766,30,57
0022100194,1610612744,27,57
0022100195,1610612745,23,44
0022100195,1610612756,27,51
0022100196,1610612760,25,48
0022100196,1610612751,30,61
0022100197,1610612743,33,67
0022100197,1610612757,18,53
0022100198,1610612746,17,45
0022100198,1610612741,30,54
0022100199,1610612739,22,39
0022100199,1610612738,19,37
0022100200,1610612765,12,44
0022100200,1610612758,31,68
0022100201,1610612764,25,41
0022100201,1610612740,25,58
0022100202,1610612737,30,60
0022100202,1610612753,31,56
0022100203,1610612752,16,48
0022100203,1610612754,20,49
0022100204,1610612742,35,49
0022100204,1610612743,32,58
0022100205,1610612763,33,74
0022100205,1610612745,20,56
0022100206,1610612750,21,39
0022100206,1610612756,18,40
0022100207,1610612760,24,43
0022100207,1610612748,23,43
0022100208,1610612757,24,61
0022100208,1610612761,33,60
0022100209,1610612747,25,48
0022100209,1610612741,33,57
0022100210,1610612751,34,58
0022100210,1610612744,31,63
0022100211,1610612762,30,63
0022100211,1610612755,28,47
0022100212,1610612746,25,57
0022100212,1610612759,20,53
0022100213,1610612766,24,45
0022100213,1610612764,29,51
0022100214,1610612765,24,49
0022100214,1610612754,21,41
0022100215,1610612737,30,58
0022100215,1610612738,29,49
0022100216,1610612751,31,62
0022100216,1610612739,25,41
0022100217,1610612748,21,47
0022100217,1610612740,34,52
0022100218,1610612752,23,49
0022100218,1610612753,21,50
0022100219,1610612749,30,64
0022100219,1610612747,32,53
0022100220,1610612750,22,44
0022100220,1610612758,18,48
0022100221,1610612760,22,53
0022100221,1610612745,19,41
0022100222,1610612756,25,45
0022100222,1610612742,22,46
0022100223,1610612757,24,48
0022100223,1610612741,33,63
0022100224,1610612739,29,54
0022100224,1610612744,27,51
0022100225,1610612748,21,47
0022100225,1610612764,19,40
0022100226,1610612763,30,56
0022100226,1610612746,24,53
0022100227,1610612750,34,66
0022100227,1610612759,20,53
0022100228,1610612743,23,52
0022100228,1610612755,24,58
0022100229,1610612762,32,61
0022100229,1610612761,27,63
0022100230,1610612766,27,63
0022100230,1610612754,22,48
0022100231,1610612765,23,51
0022100231,1610612744,26,56
0022100232,1610612738,30,60
0022100232,1610612747,38,61
0022100233,1610612751,25,53
0022100233,1610612753,41,62
0022100234,1610612749,34,58
0022100234,1610612760,24,47
0022100235,1610612740,16,43
0022100235,1610612746,29,55
0022100236,1610612743,30,52
0022100236,1610612741,30,53
0022100237,1610612756,27,55
0022100237,1610612742,24,51
0022100238,1610612758,27,45
0022100238,1610612761,30,63
0022100239,1610612752,13,47
0022100239,1610612745,21,47
0022100240,1610612754,32,58
0022100240,1610612740,19,46
0022100241,1610612764,26,41
0022100241,1610612748,25,43
0022100242,1610612737,25,60
0022100242,1610612766,21,48
0022100243,1610612738,30,58
0022100243,1610612760,23,45
0022100244,1610612749,36,62
0022100244,1610612753,24,50
0022100245,1610612750,40,72
0022100245,1610612763,23,43
0022100246,1610612757,30,55
0022100246,1610612755,25,46
0022100247,1610612758,28,49
0022100247,1610612762,29,54
0022100248,1610612746,19,46
0022100248,1610612742,22,47
0022100249,1610612765,26,68
0022100249,1610612747,30,61
0022100250,1610612741,25,51
0022100250,1610612752,20,45
0022100251,1610612756,48,73
0022100251,1610612743,28,60
0022100252,1610612744,36,61
0022100252,1610612761,24,47
0022100253,1610612739,27,63
0022100253,1610612751,24,52
0022100254,1610612764,27,50
0022100254,1610612766,26,59
0022100255,1610612737,32,66
0022100255,1610612760,27,60
0022100256,1610612738,22,52
0022100256,1610612745,21,47
0022100257,1610612741,16,46
0022100257,1610612754,31,67
0022100258,1610612749,36,77
0022100258,1610612753,16,36
0022100259,1610612740,29,50
0022100259,1610612750,28,66
0022100260,1610612759,20,44
0022100260,1610612756,24,57
0022100261,1610612762,30,60
0022100261,1610612763,27,54
0022100262,1610612758,33,52
0022100262,1610612755,28,55
0022100263,1610612765,25,53
0022100263,1610612748,20,46
0022100264,1610612752,36,63
0022100264,1610612747,20,51
0022100265,1610612757,33,66
0022100265,1610612743,27,52
0022100266,1610612746,26,48
0022100266,1610612742,21,42
0022100267,1610612739,33,66
0022100267,1610612756,36,61
0022100268,1610612754,31,66
0022100268,1610612747,26,60
0022100269,1610612753,28,49
0022100269,1610612766,24,52
0022100270,1610612738,22,49
0022100270,1610612751,29,62
0022100271,1610612745,30,55
0022100271,1610612741,32,64
0022100272,1610612763,32,71
0022100272,1610612761,25,59
0022100273,1610612749,32,64
0022100273,1610612765,26,52
0022100274,1610612750,30,54
0022100274,1610612748,27,62
0022100275,1610612740,36,72
0022100275,1610612764,27,50
0022100276,1610612760,25,52
0022100276,1610612762,21,49
0022100277,1610612759,27,58
0022100277,1610612737,27,65
0022100278,1610612744,23,52
0022100278,1610612755,34,61
0022100279,1610612758,32,69
0022100279,1610612757,36,71
0022100280,1610612746,30,64
0022100280,1610612765,18,40
0022100281,1610612766,30,68
0022100281,1610612750,28,58
0022100282,1610612752,27,44
0022100282,1610612756,33,57
0022100283,1610612753,27,46
0022100283,1610612741,27,55
0022100284,1610612754,31,66
0022100284,1610612761,35,57
0022100285,1610612763,21,48
0022100285,1610612737,29,62
0022100286,1610612760,27,54
0022100286,1610612764,25,56
0022100287,1610612759,30,52
0022100287,1610612738,14,37
0022100288,1610612743,16,47
0022100288,1610612749,27,58
0022100289,1610612762,28,45
0022100289,1610612740,23,46
0022100290,1610612744,27,58
0022100290,1610612757,26,44
0022100291,1610612747,20,43
0022100291,1610612758,20,43
0022100292,1610612755,20,41
0022100292,1610612750,35,56
0022100293,1610612737,27,50
0022100293,1610612752,28,51
0022100294,1610612751,20,46
0022100294,1610612756,34,56
0022100295,1610612739,27,54
0022100295,1610612753,22,49
0022100296,1610612741,20,46
0022100296,1610612748,27,49
0022100297,1610612745,43,73
0022100297,1610612766,30,71
0022100298,1610612742,36,69
0022100298,1610612764,41,61
0022100299,1610612762,37,64
0022100299,1610612740,23,45
0022100300,1610612746,24,42
0022100300,1610612744,20,44
0022100301,1610612754,26,47
0022100301,1610612749,26,52
0022100302,1610612761,26,51
0022100302,1610612738,27,54
0022100303,1610612763,38,76
0022100303,1610612758,25,52
0022100304,1610612747,23,51
0022100304,1610612765,21,48
0022100305,1610612755,31,54
0022100305,1610612753,19,43
0022100306,1610612748,23,43
0022100306,1610612743,32,63
0022100307,1610612741,30,69
0022100307,1610612766,31,58
0022100308,1610612745,28,46
0022100308,1610612760,23,37
0022100309,1610612750,20,48
0022100309,1610612754,26,57
0022100310,1610612742,23,41
0022100310,1610612739,30,52
0022100311,1610612759,20,45
0022100311,1610612764,20,51
0022100312,1610612762,21,53
0022100312,1610612757,23,49
0022100313,1610612746,22,52
0022100313,1610612740,37,67
0022100314,1610612751,33,60
0022100314,1610612752,28,61
0022100315,1610612761,18,39
0022100315,1610612763,27,50
0022100316,1610612756,31,56
0022100316,1610612744,35,54
0022100317,1610612757,27,54
0022100317,1610612765,21,45
0022100318,1610612758,28,59
0022100318,1610612747,20,50
0022100319,1610612754,29,57
0022100319,1610612737,38,65
0022100320,1610612753,15,47
0022100320,1610612743,29,63
0022100321,1610612764,24,53
0022100321,1610612750,24,57
0022100322,1610612738,21,44
0022100322,1610612755,20,40
0022100323,1610612748,16,43
0022100323,1610612739,31,61
0022100324,1610612749,25,60
0022100324,1610612766,41,68
0022100325,1610612740,23,46
0022100325,1610612742,41,67
0022100326,1610612760,26,60
0022100326,1610612745,24,53
0022100327,1610612746,21,52
0022100327,1610612758,29,62
0022100328,1610612752,19,51
0022100328,1610612741,37,69
0022100329,1610612761,26,48
0022100329,1610612749,23,40
0022100330,1610612763,31,72
0022100330,1610612760,16,36
0022100331,1610612756,30,69
0022100331,1610612765,18,51
0022100332,1610612757,22,47
0022100332,1610612759,32,68
0022100333,1610612754,25,55
0022100333,1610612748,32,62
0022100334,1610612764,29,46
0022100334,1610612739,34,65
0022100335,1610612737,22,52
0022100335,1610612755,31,44
0022100336,1610612751,27,59
0022100336,1610612750,34,55
0022100337,1610612745,31,54
0022100337,1610612753,24,56
0022100338,1610612742,19,48
0022100338,1610612740,14,44
0022100339,1610612762,38,59
0022100339,1610612738,25,56
0022100340,1610612744,28,51
0022100340,1610612756,21,48
0022100341,1610612747,22,50
0022100341,1610612746,23,53
0022100342,1610612752,25,49
0022100342,1610612743,30,60
0022100343,1610612751,34,56
0022100343,1610612741,28,52
0022100344,1610612749,34,69
0022100344,1610612748,23,52
0022100345,1610612742,18,37
0022100345,1610612763,22,49
0022100346,1610612744,21,58
0022100346,1610612759,36,67
0022100347,1610612757,23,58
0022100347,1610612738,38,64
0022100348,1610612758,29,50
0022100348,1610612746,29,45
0022100349,1610612739,29,55
0022100349,1610612762,32,60
0022100350,1610612737,30,61
0022100350,1610612766,30,68
0022100351,1610612761,23,63
0022100351,1610612764,12,42
0022100352,1610612745,28,57
0022100352,1610612740,26,49
0022100353,1610612766,34,62
0022100353,1610612755,23,67
0022100354,1610612765,37,63
0022100354,1610612760,28,50
0022100355,1610612754,28,58
0022100355,1610612764,18,47
0022100356,1610612748,25,49
0022100356,1610612763,34,60
0022100357,1610612741,18,46
0022100357,1610612743,27,49
0022100358,1610612749,24,56
0022100358,1610612739,24,50
0022100359,1610612750,24,48
0022100359,1610612737,33,61
0022100360,1610612756,26,51
0022100360,1610612759,33,48
0022100361,1610612744,31,65
0022100361,1610612753,26,44
0022100362,1610612757,26,49
0022100362,1610612746,27,48
0022100363,1610612742,27,62
0022100363,1610612751,21,50
0022100364,1610612759,28,56
0022100364,1610612752,28,62
0022100365,1610612747,31,60
0022100365,1610612738,33,55
0022100366,1610612766,26,53
0022100366,1610612755,26,51
0022100367,1610612739,29,52
0022100367,1610612741,24,43
0022100368,1610612765,29,60
0022100368,1610612764,27,52
0022100369,1610612754,36,70
0022100369,1610612752,29,57
0022100370,1610612748,24,44
0022100370,1610612749,26,51
0022100371,1610612761,36,64
0022100371,1610612760,26,54
0022100372,1610612745,30,67
0022100372,1610612751,23,52
0022100373,1610612763,25,52
0022100373,1610612742,26,48
0022100374,1610612750,33,59
0022100374,1610612762,34,60
0022100375,1610612740,33,57
0022100375,1610612743,35,64
0022100376,1610612744,26,47
0022100376,1610612757,23,45
0022100377,1610612758,38,70
0022100377,1610612753,36,67
0022100378,1610612746,24,63
0022100378,1610612738,28,51
0022100379,1610612755,32,54
0022100379,1610612762,27,61
0022100380,1610612763,25,59
0022100380,1610612747,29,53
0022100381,1610612759,37,74
0022100381,1610612743,29,65
0022100382,1610612766,37,69
0022100382,1610612758,36,71
0022100383,1610612754,22,56
0022100383,1610612742,26,54
0022100384,1610612737,26,55
0022100384,1610612751,26,52
0022100385,1610612761,31,50
0022100385,1610612752,14,42
0022100386,1610612745,23,65
0022100386,1610612749,26,58
0022100387,1610612750,20,44
0022100387,1610612739,34,65
0022100388,1610612740,25,54
0022100388,1610612765,32,55
0022100389,1610612760,18,45
0022100389,1610612747,32,64
0022100390,1610612756,25,57
0022100390,1610612738,24,39
0022100391,1610612746,23,49
0022100391,1610612753,30,44
0022100392,1610612764,24,51
0022100392,1610612762,28,50
0022100393,1610612739,36,81
0022100393,1610612758,23,52
0022100394,1610612748,39,65
0022100394,1610612741,25,52
0022100395,1610612763,40,63
0022100395,1610612745,29,47
0022100396,1610612755,23,46
0022100396,1610612744,22,49
0022100397,1610612759,29,56
0022100397,1610612743,28,72
0022100398,1610612752,16,48
0022100398,1610612749,26,61
0022100399,1610612765,24,57
0022100399,1610612751,31,60
0022100400,1610612760,27,46
0022100400,1610612742,28,56
0022100401,1610612759,28,54
0022100401,1610612740,26,52
0022100402,1610612757,26,55
0022100402,1610612750,33,56
0022100403,1610612747,18,49
0022100403,1610612753,25,52
0022100404,1610612739,23,55
0022100404,1610612748,25,44
0022100405,1610612754,29,55
0022100405,1610612744,25,47
0022100406,1610612761,30,70
0022100406,1610612758,22,45
0022100407,1610612737,38,69
0022100407,1610612745,28,58
0022100408,1610612738,21,51
0022100408,1610612749,30,50
0022100409,1610612763,37,68
0022100409,1610612755,30,56
0022100410,1610612742,37,70
0022100410,1610612766,20,43
0022100411,1610612743,29,59
0022100411,1610612764,22,41
0022100412,1610612746,27,56
0022100412,1610612756,21,44
0022100413,1610612751,33,66
0022100413,1610612761,32,56
0022100414,1610612752,24,48
0022100414,1610612744,24,47
0022100415,1610612741,28,61
0022100415,1610612765,27,52
0022100416,1610612757,21,43
0022100416,1610612756,32,49
0022100417,1610612739,35,69
0022100417,1610612745,16,38
0022100418,1610612753,25,50
0022100418,1610612737,27,64
0022100419,1610612755,18,49
0022100419,1610612748,29,58
0022100420,1610612742,23,50
0022100420,1610612747,33,47
0022100421,1610612749,33,58
0022100421,1610612754,33,53
0022100422,1610612760,28,51
0022100422,1610612740,24,45
0022100423,1610612759,31,57
0022100423,1610612766,46,73
0022100424,1610612743,32,61
0022100424,1610612750,40,75
0022100425,1610612762,35,65
0022100425,1610612746,31,59
